AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,139.5,,
Cash_from_Operations,-28.1,-0.7,
Diluted_EPS,-0.091,-0.729,
Goodwill_Intangibles,667.7,,
LT_Debt,331.4,0.0,0.0
Net_Income,-5.2,-21.6,
Revenue,77.1,,
Shares_Diluted,56.4658,29.6589,
Total_Assets,1451.2,239.3,
Total_Liabilities,1613.5,49.9,
