AAII_YR_DATA,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1
Cash_from_Operations,-0.5,-0.3,-2.0,1.0,-0.1,0.8,-2.0,0.2,2.3
Diluted_EPS,0.05,-0.185,-0.378,0.147,0.066,0.07,-0.229,-0.121,-0.09300000000000001
Goodwill_Intangibles,3.1,3.3,3.4,3.6,,,,,
LT_Debt,1.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Net_Income,0.5,-1.8,-3.6,1.4,0.6,0.6,-1.9,-1.0,-0.8
Revenue,39.0,34.5,37.4,34.5,24.8,27.5,30.0,33.4,30.9
Shares_Diluted,10.443,9.5834,9.532,9.3547,8.8231,8.6756,8.3422,8.1869,8.1112
Total_Assets,19.9,19.4,16.1,19.2,13.2,12.4,12.8,16.6,15.0
Total_Liabilities,12.4,12.8,8.4,8.1,4.2,4.2,5.4,6.5,4.9
