AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019
Capital_Expenditures,2.5,1.7,2.5,
Cash_from_Operations,94.3,241.0,-13.9,
Diluted_EPS,0.353,0.863,0.821,-0.011
Goodwill_Intangibles,267.7,276.1,290.7,305.5
LT_Debt,0.0,0.0,0.0,0.0
Net_Income,50.9,124.3,118.3,-1.6
Revenue,1457.6,1195.6,1171.3,660.7
Shares_Diluted,144.0737,144.0737,144.0737,144.0737
Total_Assets,1017.3,881.0,619.2,557.4
Total_Liabilities,516.2,424.9,388.1,198.1
