AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,5.1,6.8,0.2,0.7,0.9,1.4,0.0,0.7
Cash_from_Operations,-186.3,-14.8,-42.7,-58.2,-25.0,7.4,-3.4,-1.4,-45.8
Diluted_EPS,-4.368,-3.01,-3.564,-3.458,-2.539,-1.541,-1.295,3.12,-4.427
Goodwill_Intangibles,145.0,148.4,154.1,158.1,374.3,185.8,183.0,324.0,95.2
LT_Debt,375.5,226.6,215.3,204.9,195.1,45.1,44.4,43.8,43.3
Net_Income,-278.5,-180.1,-169.4,-146.4,-102.7,-59.7,-47.9,117.2,-110.9
Revenue,212.0,227.5,198.3,175.3,164.2,154.9,133.6,99.9,28.2
Shares_Diluted,63.7585,59.8323,47.5396,42.34,40.4332,38.7698,36.9979,37.5814,25.0575
Total_Assets,672.6,776.6,607.4,604.8,709.2,520.3,525.3,512.3,135.5
Total_Liabilities,629.7,474.5,396.2,383.6,390.9,227.2,217.5,212.3,172.7
