AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0
Cash_from_Operations,-2.4,-1.9,-0.6,0.2,3.5,4.2,-1.8,5.1,-2.9
Diluted_EPS,-0.041,-0.051,-0.019,-0.021,0.044,0.058,0.015,-0.01,0.013000000000000001
Goodwill_Intangibles,1.3,1.3,1.9,1.9,1.9,1.9,1.9,1.9,2.0
LT_Debt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.0,-2.4,-0.9,-1.0,2.1,2.8,0.7,-0.4,0.7
Revenue,0.7,2.8,12.4,12.8,36.8,30.6,15.9,13.6,14.6
Shares_Diluted,48.1969,46.3372,46.8635,47.0464,47.1885,48.342,46.7162,43.6371,54.2327
Total_Assets,4.1,3.8,5.8,6.5,10.4,9.4,8.8,4.3,11.3
Total_Liabilities,2.0,1.3,0.9,0.6,3.6,4.2,6.5,2.9,9.4
