AAII_YR_DATA,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,11.6,9.7,6.2,5.7,4.9,6.4,7.8,5.6,8.3
Cash_from_Operations,-7.0,-19.1,6.9,6.2,11.6,21.6,5.7,1.2,0.9
Diluted_EPS,-0.201,-0.037,-0.888,-0.145,0.601,0.014,-0.045,-0.213,-0.484
Goodwill_Intangibles,,,,,0.7,1.0,1.5,1.7,1.6
LT_Debt,12.9,11.4,9.7,8.6,9.2,9.8,10.2,9.3,9.5
Net_Income,-10.3,-1.6,-31.7,-5.1,23.8,0.5,-1.5,-7.1,-15.8
Revenue,582.4,443.9,280.7,289.5,303.4,303.3,290.8,283.5,254.8
Shares_Diluted,51.381,42.333,35.72,34.941,39.634,34.765,33.946,33.489000000000004,32.696999999999996
Total_Assets,235.3,187.0,87.9,98.0,100.7,82.1,83.8,82.9,69.2
Total_Liabilities,139.8,103.5,75.6,59.1,60.3,59.3,63.4,63.6,48.3
