AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,166.5,257.1,1.5
Cash_from_Operations,3.5,9.8,14.6
Diluted_EPS,-0.26,26.0,-4.604
Goodwill_Intangibles,0.0,2.5,0.0
LT_Debt,151.7,58.1,53.9
Net_Income,-1.0,100.2,-17.7
Revenue,34.1,14.6,7.4
Shares_Diluted,3.8435,3.852,3.852
Total_Assets,658.9,541.5,491.8
Total_Liabilities,498.9,101.4,312.2
