AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,32.0,28.3,32.0,37.5,24.8,15.6,23.0,31.1,29.1,16.2
Cash_from_Operations,192.3,212.7,176.7,204.8,160.2,167.6,126.9,57.4,57.9,21.4
Diluted_EPS,0.495,0.505,-0.266,0.524,0.624,1.755,-0.022,-0.441,0.406,-0.153
Goodwill_Intangibles,111.3,115.8,122.8,114.7,119.0,124.8,203.3,211.5,73.1,64.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,36.3,39.7,-19.4,40.9,55.4,153.0,-1.7,-32.9,36.5,-10.1
Revenue,1193.5,1031.8,872.9,1014.2,942.8,850.8,716.1,549.7,377.5,233.0
Shares_Diluted,73.402,78.616,73.005,77.969,88.709,87.17,77.186,74.683,89.765,65.665
Total_Assets,1015.9,1050.5,1154.9,1070.7,1175.6,1225.6,885.2,755.4,629.6,516.0
Total_Liabilities,305.6,299.2,300.4,315.7,100.0,116.9,78.0,61.8,41.5,29.5
