AAII_YR_DATA,06/26/2022,06/27/2021,06/28/2020,06/30/2019,06/24/2018,06/25/2017,06/26/2016,06/28/2015
Capital_Expenditures,644.9,570.5,237.1,142.4,185.7,86.9,120.0,206.2
Cash_from_Operations,-154.2,-125.5,-29.0,202.3,173.5,215.9,203.3,181.3
Diluted_EPS,-1.672,-4.663,-1.776,-3.622,-2.813,-0.996,-0.212,-0.5720000000000001
Goodwill_Intangibles,484.6,499.7,506.6,727.9,745.8,893.1,921.6,927.1
LT_Debt,1031.2,833.9,795.2,469.1,292.0,145.0,160.0,200.0
Net_Income,-200.9,-523.9,-192.8,-692.3,-255.5,-98.1,-21.5,-64.7
Revenue,746.2,525.6,470.7,538.2,924.9,1473.0,1616.6,1632.5
Shares_Diluted,120.12,112.346,107.935,103.576,99.53,98.487,101.783,113.022
Total_Assets,3917.5,3446.8,3231.0,2816.9,2637.8,2649.9,2766.1,2948.0
Total_Liabilities,1478.2,1330.3,1147.9,780.7,570.7,427.1,398.2,486.1
