AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1144.6,935.0,643.5,375.4,375.7,332.5,195.8,346.6,232.8,170.6
Cash_from_Operations,931.0,516.1,944.8,929.6,919.4,794.5,578.4,645.7,317.9,589.1
Diluted_EPS,1.131,0.077,-0.046,0.268,0.354,0.445,0.404,0.287,0.199,0.311
Goodwill_Intangibles,1343.8,1390.4,1351.0,1312.0,1288.0,1178.0,1164.7,1041.8,1108.5,
LT_Debt,2943.8,2521.7,1890.3,2143.5,2128.8,951.2,1002.6,925.5,892.4,0.0
Net_Income,1565.1,106.4,-63.6,370.2,452.1,436.7,397.0,282.1,195.0,305.3
Revenue,6195.5,3569.0,3231.8,3463.5,3071.5,3153.7,2670.1,2686.9,2458.9,2311.7
Shares_Diluted,1383.331,1383.331,1383.331,1383.331,1278.267,981.8555,981.8555,981.8555,981.8555,981.8555
Total_Assets,14832.0,11875.4,9880.6,9822.5,9360.0,7118.5,6748.4,5964.5,6152.1,
Total_Liabilities,9710.5,8003.1,5690.7,5466.6,5083.5,3389.2,3294.1,3060.7,3185.4,
