AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,3.0,0.8,1.5,0.4,3.5,1.0,1.2
Cash_from_Operations,-12.3,-11.2,-9.4,-9.4,-9.3,-9.2,-10.0
Diluted_EPS,-0.573,-0.454,-0.623,-0.207,-0.579,-0.493,-0.601
Goodwill_Intangibles,0.5,0.5,0.4,0.5,9.0,9.0,9.0
LT_Debt,0.1,0.3,0.4,0.1,0.0,0.0,0.0
Net_Income,-21.0,-15.7,-18.2,-6.0,-16.3,-12.8,-13.2
Revenue,0.6,0.2,,,3.9,2.8,1.9
Shares_Diluted,36.7399,34.5458,29.1697,28.8216,28.2098,25.9772,22.0058
Total_Assets,15.4,27.2,11.6,24.1,25.1,25.2,35.5
Total_Liabilities,3.9,2.2,5.8,5.0,4.0,2.1,3.3
