AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,70.2,52.5,68.8,47.0,26.8,4.9,9.1,16.7,8.1
Cash_from_Operations,6.2,188.4,214.2,223.7,41.8,1.6,26.7,4.6,8.9
Diluted_EPS,-0.142,-0.013,0.067,0.151,-0.239,-0.133,0.174,-0.206,-0.5670000000000001
Goodwill_Intangibles,1109.9,1101.5,1135.7,1199.0,1098.8,2.4,3.2,3.9,8.1
LT_Debt,494.6,712.3,231.9,246.0,260.3,56.1,56.1,58.9,14.9
Net_Income,-71.4,-6.3,34.8,77.3,-103.1,-7.9,10.2,-12.1,-33.0
Revenue,1685.4,1467.9,1326.2,1132.2,736.4,323.3,344.1,315.0,245.6
Shares_Diluted,502.761,498.159,517.919,513.597,430.612,58.8602,58.7829,58.5101,58.2309
Total_Assets,2010.1,2368.2,1921.6,1808.0,1467.3,157.4,173.4,154.5,105.6
Total_Liabilities,875.5,1095.9,607.3,495.1,473.9,152.9,175.8,176.7,124.1
