AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,356.2,87.4,48.0,208.1
Cash_from_Operations,415.2,43.9,45.1,145.4
Diluted_EPS,2.056,0.0,0.0,-0.988
Goodwill_Intangibles,443.6,27.8,0.0,
LT_Debt,797.8,269.8,260.2,279.8
Net_Income,91.5,0.0,0.0,-38.5
Revenue,2425.6,768.4,547.7,847.7
Shares_Diluted,44.5,39.0089,39.0089,39.0089
Total_Assets,2933.6,664.6,577.3,728.6
Total_Liabilities,4118.0,517.5,400.5,443.8
