AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,68.3,47.4,54.1,55.3,41.1,15.7,,
Cash_from_Operations,493.7,551.7,517.7,491.9,452.8,369.0,,
Diluted_EPS,0.686,0.754,0.239,0.705,0.825,0.628,0.199,0.479
Goodwill_Intangibles,1165.2,1205.4,812.5,830.9,371.0,,,
LT_Debt,2411.2,2422.9,2209.8,2319.8,10.5,0.0,0.0,0.0
Net_Income,275.3,308.5,92.1,288.9,338.0,257.4,81.4,196.0
Revenue,2615.5,2583.0,2371.5,1887.6,1490.7,1150.8,931.9,725.3
Shares_Diluted,401.6,408.9,384.7,409.5857,409.5857,409.5857,409.5857,409.5857
Total_Assets,2697.6,2803.3,1776.2,1480.3,1014.8,850.2,373.7,398.4
Total_Liabilities,3266.2,3181.0,3019.7,3095.8,550.1,,,
