AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,1.8,1.1,1.6,1.7,12.2,5.7,0.7,1.5,7.9,
Cash_from_Operations,-16.1,-10.1,-3.8,3.9,-2.5,1.0,7.9,4.0,-2.3,-0.6
Diluted_EPS,-18.354,-14.451,-38.128,-375.571,-253.08,87.756,165.656,3.217,0.526,0.341
Goodwill_Intangibles,3.9,7.8,7.2,4.4,3.3,3.3,0.9,0.8,0.8,
LT_Debt,2.4,6.4,12.4,5.1,8.1,9.2,15.1,6.6,9.9,1.1
Net_Income,-13.0,-7.8,-13.6,-24.3,-11.4,3.2,5.0,2.8,2.7,0.3
Revenue,50.3,43.1,43.5,39.3,22.6,120.6,93.7,56.9,47.7,13.7
Shares_Diluted,0.7095,0.5403,0.2746,0.0648,0.0401,0.0363,0.0301,0.8823,5.0749,0.8458
Total_Assets,45.8,52.9,60.8,44.4,65.3,70.2,56.0,22.5,19.8,2.9
Total_Liabilities,31.8,30.3,33.0,23.3,30.0,31.2,40.3,15.4,16.2,1.7
