AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,1.8,5.2,5.5
Cash_from_Operations,-77.1,-50.3,-25.2
Diluted_EPS,-1.755,-0.896,-0.435
Goodwill_Intangibles,0.2,0.4,0.6
LT_Debt,0.0,1.0,1.2
Net_Income,-108.0,-55.1,-26.7
Revenue,,0.0,0.0
Shares_Diluted,61.5402,61.5402,61.5402
Total_Assets,518.0,40.3,16.7
Total_Liabilities,1614.6,13.4,6.8
