AAII_YR_DATA,05/29/2022,05/30/2021,05/31/2020,05/26/2019,05/27/2018,05/28/2017,05/29/2016,05/31/2015,05/25/2014
Capital_Expenditures,464.4,506.4,369.5,353.1,251.6,242.1,277.5,236.5,461.1
Cash_from_Operations,1177.3,1468.1,1842.6,1125.5,954.2,1206.6,1308.2,1504.6,1568.6
Diluted_EPS,1.842,2.663,1.719,1.522,1.984,1.464,-1.57,-0.597,1.631
Goodwill_Intangibles,15182.3,15531.1,15752.0,16161.0,5770.2,5531.2,5633.4,5817.1,11033.4
LT_Debt,8088.2,8275.2,8900.8,10655.7,3231.5,2769.2,4881.4,6888.8,8720.5
Net_Income,888.2,1298.8,840.1,678.3,808.4,638.5,-681.8,-254.3,697.1
Revenue,11535.9,11184.7,11054.4,9538.4,7938.3,7826.9,8664.1,9034.0,11838.2
Shares_Diluted,482.2,487.8,488.6,445.6,407.4,436.0,434.4,426.1,427.5
Total_Assets,22435.1,22195.6,22304.0,22213.8,10389.5,10096.3,13390.6,17437.8,19319.5
Total_Liabilities,13647.4,13643.8,14427.9,14829.2,6713.3,6105.5,9677.0,12911.8,14061.0
