AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,12.6,,7.7,12.7,5.1,8.4,,
Cash_from_Operations,537.1,503.7,195.6,-128.4,325.4,286.5,322.7,336.8
Diluted_EPS,-0.005,-0.167,-0.415,-1.823,0.716,0.353,,
Goodwill_Intangibles,8383.2,8875.3,8100.9,8471.3,1188.7,,,
LT_Debt,3552.2,3716.7,3255.8,3818.9,1119.6,1678.1,1617.0,1817.0
Net_Income,-2.3,-71.7,-175.6,-749.6,294.3,145.0,,
Revenue,2224.6,2165.6,1738.1,1592.6,1716.4,1742.5,,
Shares_Diluted,429.1,428.7,422.9522,411.2559,411.2559,411.2559,411.2559,411.2559
Total_Assets,9471.9,9997.2,9219.4,9112.8,1820.9,2480.9,2209.2,2266.5
Total_Liabilities,5972.6,6316.0,5700.2,6561.1,2526.7,3292.1,3197.0,3371.8
