AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,2.0,0.0,0.0,4.7
Cash_from_Operations,10.8,7.3,8.4,13.6
Diluted_EPS,,0.319,0.242,0.267
Goodwill_Intangibles,4.5,3.9,5.6,5.5
LT_Debt,0.0,0.0,0.0,0.0
Net_Income,,8.5,6.4,7.1
Revenue,33.8,34.3,30.7,31.6
Shares_Diluted,26.5,26.5,26.5,
Total_Assets,46.5,42.9,33.3,28.8
Total_Liabilities,,6.1,5.7,5.1
