AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,6.5,4.5,5.4,1.4
Cash_from_Operations,52.3,24.4,19.6,-1.4
Diluted_EPS,0.122,-0.055,-0.041,-0.333
Goodwill_Intangibles,498.0,513.6,529.2,511.8
LT_Debt,0.0,0.0,110.2,74.9
Net_Income,20.6,-9.0,-6.7,-53.5
Revenue,303.9,216.3,146.6,82.4
Shares_Diluted,169.171,161.861,160.9565,160.9565
Total_Assets,886.5,804.0,581.2,529.8
Total_Liabilities,81.5,46.9,152.5,100.1
