AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,7.1,4.3,3.2,8.6
Cash_from_Operations,80.1,123.3,24.9,59.5
Diluted_EPS,-0.813,2.299,1.535,0.513
Goodwill_Intangibles,1247.4,1448.1,1358.1,
LT_Debt,560.0,3.5,3.2,0.0
Net_Income,-40.4,114.7,76.6,25.6
Revenue,1071.1,1106.6,1078.2,1092.0
Shares_Diluted,49.7,49.8983,49.8983,49.8983
Total_Assets,1526.8,1720.0,1616.8,
Total_Liabilities,785.1,250.0,233.7,
