AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,5.2,8.1,10.9,12.0,10.0,8.4,12.6,6.1,3.4
Cash_from_Operations,28.8,30.3,70.7,23.2,22.9,26.5,47.9,51.7,46.1
Diluted_EPS,0.6,0.026,0.36,0.688,0.363,0.449,0.706,1.524,0.802
Goodwill_Intangibles,307.7,316.8,302.5,331.6,362.0,208.7,240.2,206.0,233.0
LT_Debt,120.6,143.0,169.6,197.7,214.5,60.2,80.1,94.5,108.0
Net_Income,20.1,0.9,11.9,22.8,11.9,14.6,23.0,49.4,25.8
Revenue,355.7,276.2,383.5,412.6,308.6,264.1,281.9,308.6,277.3
Shares_Diluted,33.5146,33.341,33.1487,33.0543,32.7974,32.6333,32.5926,32.4073,32.1539
Total_Assets,636.7,617.9,620.9,655.8,662.5,454.1,468.7,453.3,442.2
Total_Liabilities,237.5,239.0,274.5,311.0,327.6,146.2,174.3,181.5,191.7
