AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,76.6,169.9,17.9,4.8,4.3,15.7,7.2,3.5,1.2
Cash_from_Operations,1035.3,555.7,426.3,194.5,284.3,369.5,194.2,27.5,-54.3
Diluted_EPS,2.268,1.81,2.902,-0.231,-2.146,-1.03,0.254,-3.147,-2.3409999999999997
Goodwill_Intangibles,4906.8,2196.6,2116.3,2315.5,2874.2,3219.0,1935.9,770.8,328.5
LT_Debt,2555.2,1003.4,1352.8,1896.7,1891.0,1799.7,1132.8,297.2,110.8
Net_Income,534.5,389.8,573.0,-38.4,-350.1,-165.6,39.5,-263.6,-149.0
Revenue,3226.4,2200.4,1300.0,1207.6,1056.2,981.1,757.0,297.0,74.0
Shares_Diluted,235.6805,215.3088,205.2242,166.1554,163.1227,160.6995,155.9233,83.7511,63.6579
Total_Assets,8677.7,6072.6,4436.0,3942.0,4202.3,4292.1,3058.6,1114.3,252.6
Total_Liabilities,4005.3,2047.3,2250.6,2751.9,3201.0,3028.3,1745.4,574.1,301.7
