AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Cash_from_Operations,-2.2,-2.6,-1.4,-2.2,-1.4,-1.5,-0.5,-0.6,-0.7,-0.1
Diluted_EPS,0.005,0.013,-0.179,-0.159,-0.203,-0.442,-0.477,-0.043,-0.048,-0.032
Goodwill_Intangibles,2.7,2.7,1.2,1.2,1.3,1.3,1.3,1.3,0.4,0.4
LT_Debt,0.0,1.1,1.2,0.0,0.0,0.0,0.5,0.8,0.0,0.0
Net_Income,0.1,0.3,-3.4,-2.6,-2.8,-2.2,-1.7,-2.6,-1.2,-0.7
Revenue,2.7,1.3,1.4,1.6,1.3,1.0,2.0,2.4,3.5,3.5
Shares_Diluted,30.8984,22.5194,19.1965,16.0337,13.8339,5.014,3.5643,59.5831,25.9806,22.2436
Total_Assets,8.1,6.4,4.1,4.3,2.8,2.8,2.8,3.2,1.5,1.7
Total_Liabilities,6.2,8.1,11.4,9.6,7.6,6.9,5.0,4.5,1.5,1.0
