AAII_YR_DATA,07/02/2022,07/03/2021,06/27/2020,06/29/2019,06/30/2018,07/01/2017,07/02/2016,06/27/2015,06/28/2014
Capital_Expenditures,91.2,94.8,90.0,167.3,93.2,138.1,82.0,53.7,12.8
Cash_from_Operations,459.3,738.7,524.3,330.1,247.5,85.0,86.6,9.3,62.8
Diluted_EPS,2.681,5.068,1.746,-0.536,3.815,-1.706,-0.054,-0.0579999999999999,0.229
Goodwill_Intangibles,524.6,610.1,685.7,764.3,18.3,21.5,19.9,27.4,35.8
LT_Debt,1466.1,789.8,1120.3,835.9,334.6,317.5,0.0,0.0,0.0
Net_Income,198.9,397.3,135.5,-37.9,241.5,-103.4,-3.2,-3.4,10.7
Revenue,1712.6,1742.8,1678.6,1565.3,1247.7,1001.6,903.0,837.1,817.9
Shares_Diluted,74.2,78.4,77.6,70.7,63.3,60.6,59.1,58.8,46.8
Total_Assets,4162.2,3551.6,3292.6,2716.6,1581.5,1232.9,726.3,512.6,492.1
Total_Liabilities,2287.2,1578.8,1543.4,1219.5,655.4,614.1,228.9,131.9,156.5
