AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018
Capital_Expenditures,5.1,6.2,5.2,6.4,3.5
Cash_from_Operations,9.7,-17.7,7.7,0.1,-1.4
Diluted_EPS,0.017,0.23,0.268,0.056,0.035
Goodwill_Intangibles,4.3,1.6,1.8,0.6,0.4
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,0.2,3.1,2.7,0.8,0.5
Revenue,105.4,167.7,140.1,46.6,61.5
Shares_Diluted,11.7732,13.5,10.125,13.5,14.0063
Total_Assets,57.2,76.0,62.9,37.1,22.7
Total_Liabilities,31.8,61.6,52.3,29.8,17.9
