AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,13.1,12.3,9.4,12.3,14.5,14.4,22.3,17.2,20.8
Cash_from_Operations,48.9,98.9,106.8,79.5,69.7,60.5,52.6,38.3,29.5
Diluted_EPS,1.044,0.377,2.501,1.8,0.946,0.43,0.964,1.344,1.525
Goodwill_Intangibles,1039.6,544.5,537.6,555.8,611.2,575.5,292.8,140.6,140.1
LT_Debt,470.7,244.5,246.9,235.3,303.3,368.8,224.4,113.4,150.7
Net_Income,29.7,9.1,59.7,42.6,22.1,9.0,19.6,27.2,30.4
Revenue,906.6,649.6,809.2,876.3,839.4,637.1,597.1,579.6,583.3
Shares_Diluted,28.401,24.173,23.855,23.66,23.335,20.888,20.315,20.224,19.95
Total_Assets,1685.7,1150.4,1093.3,1061.6,1142.4,1113.8,772.9,566.3,598.7
Total_Liabilities,912.9,620.3,629.7,630.4,734.2,772.5,486.5,297.6,307.4
