AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.1,,,1.0,0.8,1.1
Cash_from_Operations,0.1,-0.2,0.3,-1.1,2.7,1.1,1.2
Diluted_EPS,-14.694,-5.01,12.733,226.279,51.089,-12.733,0.279
Goodwill_Intangibles,0.4,0.4,0.4,,1.8,1.8,1.8
LT_Debt,0.0,0.0,0.0,0.0,2.7,2.7,2.7
Net_Income,-0.2,-0.1,0.2,3.8,-0.6,-0.2,0.0
Revenue,1.9,1.8,0.0,0.0,0.0,4.1,4.0
Shares_Diluted,0.0154,0.0168,0.0162,0.0166,0.0168,0.017,0.0179
Total_Assets,28.9,31.7,33.2,31.4,40.3,38.2,39.2
Total_Liabilities,0.7,0.7,0.7,0.1,13.2,11.8,11.4
