AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.7,2.1,2.0,1.5,1.3,0.7,1.3,0.0,0.0
Cash_from_Operations,13.1,28.1,9.6,8.1,6.2,4.8,3.7,2.4,1.5
Diluted_EPS,0.456,0.436,0.407,0.319,0.504,0.407,0.275,0.2,0.127
Goodwill_Intangibles,0.5,,,,,,,0.0,0.0
LT_Debt,323.3,180.4,110.7,56.3,0.3,1.0,0.0,0.0,0.0
Net_Income,17.2,11.5,9.0,6.2,7.8,4.9,3.1,2.3,1.5
Revenue,52.3,30.4,18.6,12.7,11.5,6.9,4.1,2.8,1.6
Shares_Diluted,37.7492,26.325,22.1185,19.4152,15.4258,11.9562,11.1032,11.5332,11.5332
Total_Assets,565.7,418.0,226.7,141.2,86.0,67.5,38.4,30.8,21.5
Total_Liabilities,348.0,237.9,145.8,58.7,33.2,12.9,9.9,6.6,5.4
