AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,2.1,0.8,0.6,0.9,0.2,0.2,0.6,0.6,0.6,0.9
Cash_from_Operations,-9.4,4.3,-2.5,-1.7,0.5,2.1,0.2,-1.6,1.6,-4.5
Diluted_EPS,-0.164,-0.141,-0.425,-0.019,0.04,-0.016,-0.129,-0.18600000000000003,-0.064,-0.19
Goodwill_Intangibles,35.3,25.2,28.3,9.5,9.5,9.5,9.5,9.5,9.5,
LT_Debt,14.3,2.2,3.7,0.0,0.0,0.1,0.1,0.2,0.0,0.1
Net_Income,-5.4,-4.0,-10.7,-0.4,0.6,-0.3,-2.0,-2.8,-0.9,-2.8
Revenue,129.7,71.5,59.9,46.9,45.6,44.7,40.6,42.9,44.5,46.7
Shares_Diluted,32.671,28.708,25.281,21.58,19.158,17.451,15.26,14.904000000000002,14.657,14.574000000000002
Total_Assets,137.4,72.6,67.9,48.9,33.9,30.1,27.8,29.0,30.7,29.4
Total_Liabilities,57.5,26.5,21.4,11.7,10.0,9.4,8.1,10.3,10.5,9.4
