AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,102.0,95.0,103.0,84.0,50.0
Cash_from_Operations,242.0,373.0,71.0,305.0,367.0
Diluted_EPS,4.122,15.86,-13.265,2.685,3.428
LT_Debt,1409.0,1569.0,0.0,0.0,0.0
Net_Income,313.0,1180.0,-983.0,199.0,254.0
Revenue,3248.0,3375.0,3096.0,2997.0,2908.0
Shares_Diluted,75.9344,74.4022,74.1052,74.1052,74.1052
Total_Assets,2275.0,2124.0,2997.0,2661.0,
Total_Liabilities,4408.0,4641.0,5192.0,3882.0,
