AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,291.8,223.0,146.2,254.1,365.6,221.3,182.7,249.6,233.5,242.2
Cash_from_Operations,1504.0,1588.3,1435.0,1919.5,1407.8,1523.5,1521.9,888.4,973.2,1091.5
Diluted_EPS,7.478,5.875,3.517,5.773,5.348,5.047,5.641,2.482,3.397,2.074
Goodwill_Intangibles,8767.7,8810.4,8629.2,8449.3,9594.2,9678.6,9443.5,9656.3,9173.7,9462.6
LT_Debt,3788.3,4491.7,4496.5,4922.9,3740.7,2957.0,3709.4,3713.6,3741.7,3153.5
Net_Income,1756.5,1423.4,854.9,1410.9,1346.6,1302.6,1476.2,664.6,931.7,618.8
Revenue,15991.7,14136.4,12454.7,13075.9,12343.8,14197.6,13508.9,13300.7,12891.4,12350.5
Shares_Diluted,234.9,242.3,243.1,244.4,250.1,258.1,261.7,267.8,274.3,298.3
Total_Assets,18081.6,18059.8,18156.7,20492.3,17914.9,18173.3,17397.4,16717.6,17298.5,17658.1
Total_Liabilities,11993.0,11803.9,11749.0,13224.7,10892.2,11033.0,10753.6,10900.9,11311.1,10589.2
