AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.1,0.2,0.1,0.5,0.8,0.6,0.7,1.2,2.1
Cash_from_Operations,2.4,-3.7,1.8,3.7,-1.2,1.3,-0.4,2.6,-3.4,0.2
Diluted_EPS,-0.22,-2.015,-1.864,-1.858,-1.002,-0.449,0.175,0.305,0.15,0.11
Goodwill_Intangibles,,,,0.0,1.5,1.5,1.5,1.5,1.5,1.5
LT_Debt,1.7,0.0,0.0,2.1,2.2,6.7,6.9,8.3,8.8,9.1
Net_Income,-2.1,-12.4,-8.8,-6.2,-3.6,-1.6,0.7,1.0,0.5,0.4
Revenue,18.0,24.1,26.5,32.3,49.4,56.2,64.3,59.4,57.8,56.1
Shares_Diluted,9.3019,5.8789,4.7057,3.836,3.5789,3.5689,3.7276,3.4371,3.4394,3.4048
Total_Assets,15.3,17.3,21.6,31.3,38.8,40.0,43.9,41.8,43.0,39.1
Total_Liabilities,12.5,13.2,18.1,29.3,31.4,28.6,31.2,29.0,30.2,26.4
