AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017
Capital_Expenditures,0.4,0.0,0.2,0.1,,
Cash_from_Operations,-2.7,-1.6,-1.5,-1.4,,0.0
Diluted_EPS,-11.029,-4.905,-2.714,-7.997,-0.035,-0.003
Goodwill_Intangibles,2.5,6.8,7.3,6.0,,
LT_Debt,1.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-17.5,-6.1,-2.6,-3.6,0.0,0.0
Revenue,3.6,1.6,0.9,0.0,0.0,0.0
Shares_Diluted,1.591,1.243,0.9654,0.4458,0.2563,0.2188
Total_Assets,3.8,10.2,8.6,7.8,53.4,0.1
Total_Liabilities,7.6,5.8,3.7,1.9,2.1,0.0
