AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,8.5,1.3,0.0
Cash_from_Operations,-32.3,-5.2,0.1
Diluted_EPS,-0.049,-0.048,-0.004
Goodwill_Intangibles,3.9,3.9,0.1
LT_Debt,0.0,0.0,0.0
Net_Income,-11.8,-13.4,-1.3
Revenue,39.4,9.5,4.6
Shares_Diluted,242.4433,280.23,280.23
Total_Assets,367.0,55.8,2.7
Total_Liabilities,27.3,8.6,3.0
