AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,3.7,3.9,5.2,8.6,8.0,7.0,7.4,15.5,4.0
Cash_from_Operations,-8.6,33.6,53.6,-39.0,98.5,95.0,110.8,24.6,60.3
Diluted_EPS,-0.865,0.036,0.291,-0.575,0.795,0.145,-0.438,0.341,0.291
Goodwill_Intangibles,75.9,81.3,86.0,91.5,,,,,
LT_Debt,0.0,274.2,276.1,284.8,293.3,295.5,297.6,7.5,0.0
Net_Income,-79.2,3.2,24.8,-48.2,73.0,11.8,-35.1,27.3,23.3
Revenue,286.5,401.3,393.2,282.3,297.1,351.6,316.1,272.5,211.3
Shares_Diluted,91.596,88.857,85.278,83.853,91.877,81.5803,80.0975,80.0975,80.0975
Total_Assets,398.3,468.7,493.0,444.3,474.6,469.7,583.0,283.1,230.8
Total_Liabilities,348.9,386.8,416.6,405.7,399.8,419.5,557.3,103.2,124.6
