AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,43.3,25.6,248.0,262.5,291.2,23.4,163.0,193.1,28.4
Cash_from_Operations,64.0,-50.3,66.3,70.7,70.6,58.6,9.0,54.9,34.1
Diluted_EPS,-0.759,-3.391,-0.323,-0.184,0.468,0.495,-0.336,0.058,-0.735
Goodwill_Intangibles,4.3,4.6,5.0,27.7,22.5,22.8,23.2,2.5,5.3
LT_Debt,1172.7,1130.6,1058.5,985.9,821.0,764.6,835.6,761.7,621.9
Net_Income,-40.0,-115.3,-10.4,-5.9,16.2,15.5,-8.7,1.9,-11.8
Revenue,427.5,227.0,487.6,431.4,414.1,405.9,349.5,307.3,233.5
Shares_Diluted,52.684,33.998,32.289,31.944,34.706,31.195,25.888,33.325,16.045
Total_Assets,1879.5,1674.0,1758.9,1636.5,1423.8,1257.0,1352.8,1226.0,962.4
Total_Liabilities,1375.2,1290.8,1282.8,1132.9,936.4,882.2,951.6,947.1,816.4
