AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,113.0,87.4,65.5,45.9,50.9,53.3,53.9,42.4,31.3
Cash_from_Operations,1812.0,1445.5,1164.1,933.6,646.9,471.8,339.2,255.5,173.1
Diluted_EPS,31.251,22.871,21.733,18.111,9.202,7.31,6.624,5.313,4.698
Goodwill_Intangibles,535.0,204.1,187.2,,,,,,
LT_Debt,2570.0,843.6,348.0,696.5,695.5,795.7,796.7,451.4,455.2
Net_Income,1770.0,1191.2,1136.9,973.8,490.5,382.7,343.9,263.9,215.9
Revenue,3289.0,2241.6,2309.4,1969.9,1465.1,1193.4,1046.8,891.9,729.6
Shares_Diluted,56.638,52.084,52.311,53.772,53.306,52.349,51.916,49.662,45.943999999999996
Total_Assets,211478.0,115511.0,71004.9,56928.0,51214.5,44683.7,44686.7,39337.9,26417.2
Total_Liabilities,195242.0,107291.0,64534.6,51811.8,47034.7,41041.1,41488.6,36524.8,24450.9
