AAII_YR_DATA,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,62.4,112.1,177.7,55.6,21.9,21.5,9.4,9.4,17.6
Cash_from_Operations,62.3,31.4,3.5,42.6,40.2,27.7,38.0,38.0,28.0
Diluted_EPS,2.131,-0.266,0.075,0.574,0.557,-0.13,-0.294,-0.12,-0.22
Goodwill_Intangibles,13.4,16.8,16.9,33.2,9.1,0.3,0.6,0.5,
LT_Debt,90.7,126.6,102.8,83.6,0.9,0.0,0.1,1.0,13.8
Net_Income,58.1,-6.6,1.9,14.3,13.8,-2.9,-7.8,-3.1,-5.6
Revenue,656.9,464.9,450.9,421.6,383.3,335.7,327.9,318.1,337.4
Shares_Diluted,27.272,24.84,24.698,24.844,24.826,22.452,26.429,25.952,25.34800000000001
Total_Assets,918.6,792.9,739.4,667.0,398.4,318.5,347.9,364.3,356.3
Total_Liabilities,545.4,499.3,448.4,388.5,127.6,76.4,71.3,81.3,74.9
