AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.4,1.2,7.9,2.1,1.1,0.6,0.3,1.3
Cash_from_Operations,84.4,82.6,97.6,85.2,126.7,33.2,40.6,66.8
Diluted_EPS,1.052,2.123,1.093,-0.146,0.532,-0.086,0.551,0.38
Goodwill_Intangibles,22.7,23.0,21.5,27.6,29.6,35.2,,
LT_Debt,73.8,49.9,49.7,49.5,49.4,49.2,0.0,7.8
Net_Income,22.5,49.9,28.5,-3.7,13.4,-1.3,7.5,5.1
Revenue,99.0,105.8,94.8,75.8,63.3,49.0,36.5,32.5
Shares_Diluted,21.4277,23.478,26.1118,25.5927,25.1867,15.2834,13.6419,13.532
Total_Assets,3615.6,2910.4,2955.4,2891.4,2727.5,2638.8,1314.9,1229.4
Total_Liabilities,3277.0,2583.9,2631.8,2583.0,2423.9,2350.8,1173.9,1098.2
