AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,9.0,4.1,3.0,7.8,7.6
Cash_from_Operations,51.7,14.5,-0.7,1.5,0.8
Diluted_EPS,-0.871,-2.846,-0.534,-1.454,-1.663
Goodwill_Intangibles,302.9,305.9,237.8,241.6,
LT_Debt,133.0,128.0,176.0,149.6,0.0
Net_Income,-22.0,-63.8,-13.6,-37.1,-42.5
Revenue,245.0,155.1,106.6,129.1,59.3
Shares_Diluted,25.295,22.4027,25.5423,25.5423,25.5423
Total_Assets,482.7,415.5,322.8,325.7,
Total_Liabilities,329.4,793.1,318.1,299.0,
