AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,2738.0,1705.0,1181.0,1226.0,1192.0,1188.0,1401.0,863.0,688.0
Cash_from_Operations,1401.0,797.0,1989.0,1508.0,1812.0,1850.0,1676.0,1315.0,1270.0
Diluted_EPS,1.798,20.152,-3.848,-56.801,-8.363,-25.96,-7.602,-4.412,1.951
Goodwill_Intangibles,3906.0,4227.0,677.0,1020.0,7877.0,9087.0,12336.0,8309.0,8705.0
LT_Debt,9225.0,8096.0,11073.0,16450.0,16427.0,17048.0,17668.0,15535.0,9393.0
Net_Income,441.0,4955.0,-402.0,-5911.0,-750.0,-2020.0,-590.0,-319.0,129.9
Revenue,5787.0,6411.0,7155.0,8107.0,8611.0,9128.0,8896.0,5576.0,4772.5
Shares_Diluted,245.28,245.885,104.467,104.065,89.683,77.736,77.6066,72.3071,66.5441
Total_Assets,18624.0,16481.0,16795.0,17488.0,23659.0,24884.0,29013.0,27084.0,18810.0
Total_Liabilities,13490.0,11881.0,21695.0,21882.0,22059.0,22610.0,24494.0,21470.0,15152.0
