AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.0,15.8,28.8,71.9,67.0,49.4,57.1,41.1,9.6
Cash_from_Operations,-11.6,-44.0,-1.8,14.0,84.3,57.1,-15.2,8.5,-6.2
Diluted_EPS,-2.013,-2.673,-3.305,-0.109,3.672,1.763,0.653,0.282,-0.141
Goodwill_Intangibles,3.8,4.0,9.7,9.8,4.8,4.8,4.8,4.8,1.8
LT_Debt,83.7,91.8,93.7,60.3,49.0,35.0,34.0,19.1,8.9
Net_Income,-54.2,-58.5,-66.0,-2.1,74.0,31.2,10.8,4.3,-1.4
Revenue,211.6,234.6,190.9,267.5,382.3,260.7,189.9,130.4,78.4
Shares_Diluted,26.9121,21.8666,19.9824,19.647,20.1391,17.7129,16.5329,15.187,9.965
Total_Assets,454.5,480.8,466.8,466.8,453.0,322.3,273.5,183.7,111.1
Total_Liabilities,199.9,202.9,193.0,137.7,119.7,94.9,108.1,68.7,48.0
