AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,300.1,290.7,290.1,1063.3,1476.0,935.5,1225.9,1921.2,1127.0,506.8
Cash_from_Operations,-71.3,-222.6,-1072.4,901.1,961.5,1876.6,970.5,572.8,1098.3,1676.6
Diluted_EPS,-3.73,-6.644,-19.366,1.15,5.348,7.283,2.376,1.921,7.1770000000000005,7.169
Goodwill_Intangibles,245.3,307.6,278.2,146.4,222.5,123.7,113.6,221.9,112.4,61.5
LT_Debt,11598.7,11928.6,12523.7,10097.7,9427.6,9582.5,10125.4,9149.7,7345.3,6586.5
Net_Income,-423.9,-755.8,-2067.2,123.0,572.4,747.2,242.0,195.3,731.6,728.7
Revenue,3756.8,3763.7,2095.9,6611.1,6717.7,6070.2,4345.8,4075.9,5433.7,5620.9
Shares_Diluted,113.623,113.76,106.745,106.985,107.032,102.598,101.855,101.671,101.931,101.641
Total_Assets,13415.1,12530.8,13869.5,13871.3,13216.3,12681.7,11953.6,10459.2,9062.9,8377.0
Total_Liabilities,14165.9,12745.2,14221.5,12128.2,11182.1,11733.9,11795.6,10571.1,9091.6,8561.5
