AAII_YR_DATA,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014
Capital_Expenditures,1.9,0.3,0.1,0.1,0.7,0.5,0.4
Cash_from_Operations,-22.8,-5.4,-0.8,-4.4,-13.1,-10.0,-8.7
Diluted_EPS,-1.146,-0.286,-0.2,-0.312,-0.571,-0.492,-0.534
Goodwill_Intangibles,23.5,21.8,6.1,6.3,5.8,7.4,5.0
LT_Debt,31.4,0.1,0.4,0.5,0.5,0.5,0.5
Net_Income,-37.9,-9.4,-5.9,-9.2,-16.9,-13.5,-10.7
Revenue,20.7,31.1,27.7,26.3,23.9,12.4,7.8
Shares_Diluted,33.1055,32.899,29.5982,29.5581,29.519,27.3785,20.0106
Total_Assets,78.7,38.7,22.4,26.6,37.4,52.5,37.8
Total_Liabilities,49.5,7.4,4.1,3.3,5.7,5.1,3.6
