AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,3.3,0.0,,0.0,0.9,0.0,1.0,1.9
Cash_from_Operations,-7.8,-6.5,-0.6,-3.7,1.9,3.2,2.2,-3.3
Diluted_EPS,-8.226,-2.089,-0.041,-8.058,-7.962,-6.801,0.734,4.058
Goodwill_Intangibles,0.4,0.6,0.6,0.6,0.6,0.6,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-37.2,-5.7,-0.1,-18.0,-14.8,-11.9,1.2,6.9
Revenue,59.0,10.9,16.5,18.5,23.8,41.2,61.3,58.8
Shares_Diluted,4.5243,2.7125,2.5175,2.2299,1.8608,1.7501,1.6945,1.6945
Total_Assets,38.1,62.5,61.1,61.2,81.3,91.1,109.3,114.9
Total_Liabilities,7.2,7.9,6.6,6.9,7.3,7.7,8.4,9.2
