AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.7,0.4,0.1,0.1,0.1,0.2,0.0
Cash_from_Operations,-9.7,-8.1,-4.1,-3.6,-3.5,-0.4,-0.3
Diluted_EPS,-0.647,-0.618,-0.416,-0.345,-0.457,-0.242,
Goodwill_Intangibles,39.5,25.3,0.9,0.9,0.9,0.9,0.9
LT_Debt,7.0,0.1,0.0,0.0,0.0,0.0,2.4
Net_Income,-30.6,-21.4,-10.4,-8.1,-4.2,-1.6,
Revenue,1.8,0.4,0.5,0.2,0.1,0.2,
Shares_Diluted,47.3082,34.5405,24.9998,23.6494,9.098,6.6293,23.2667
Total_Assets,46.4,32.5,3.4,2.1,2.8,1.8,1.9
Total_Liabilities,25.1,19.0,8.6,4.1,1.1,5.7,4.1
