AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,4.2,1.3,6.3,9.2,0.9,0.5,0.3,0.0,0.0
Cash_from_Operations,-43.5,-65.7,-35.0,-62.8,-39.1,-22.7,-13.0,-10.4,-1.6,0.0
Diluted_EPS,-5.53,-21.57,-22.726,-37.872,-29.809,-16.403,-15.998,-13.159,-15.262,3.044
Goodwill_Intangibles,0.0,1.4,34.0,68.6,75.5,36.4,40.9,39.1,5.0,
LT_Debt,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-43.5,-84.9,-84.2,-76.3,-56.7,-27.3,-21.9,-14.5,-29.7,1.6
Revenue,1.4,3.0,10.0,0.0,3.0,0.8,0.9,1.0,0.9,2.0
Shares_Diluted,7.8615,3.9377,3.7065,2.0142,1.9011,1.6655,1.3672,1.1039,1.9429,0.5095
Total_Assets,64.2,79.6,151.2,223.4,174.4,178.8,111.1,80.1,16.6,0.6
Total_Liabilities,37.5,28.2,48.6,45.0,40.4,8.7,12.0,12.3,11.8,15.4
