AAII_YR_DATA,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014
Capital_Expenditures,,22.5,21.2,22.0,16.7,13.8,13.1,19.5,22.1
Cash_from_Operations,6.4,99.0,69.6,122.6,78.5,65.9,51.1,19.5,7.3
Diluted_EPS,-0.789,-0.251,0.76,4.47,4.584,3.721,-0.717,-0.807,-0.045
Goodwill_Intangibles,320.7,345.3,379.6,387.0,101.6,22.7,22.9,5.3,5.9
LT_Debt,0.1,0.1,286.0,298.5,0.0,0.0,0.0,0.0,0.0
Net_Income,-23.4,-7.5,22.8,34.2,35.0,24.4,-5.2,-5.8,-5.2
Revenue,243.1,198.7,209.2,94.5,243.6,188.3,147.4,108.0,92.2
Shares_Diluted,29.6744,29.8051,30.0395,7.6452,7.6367,6.5525,7.1875,7.1875,115.0
Total_Assets,775.1,1223.5,1911.9,1103.7,661.4,380.8,175.6,158.3,143.3
Total_Liabilities,465.1,862.5,1523.8,718.0,258.6,180.1,159.1,164.7,145.8
