AAII_YR_DATA,09/25/2021,09/26/2020,09/28/2019,09/29/2018,09/30/2017,09/24/2016,09/26/2015,09/27/2014,09/28/2013
Capital_Expenditures,53.6,57.8,57.1,60.0,72.2,48.7,48.6,39.4,35.8
Cash_from_Operations,101.5,92.1,147.5,123.4,125.3,121.2,103.9,107.1,86.5
Diluted_EPS,2.906,0.962,5.001,5.505,4.208,4.048,3.729,3.818,3.41
Goodwill_Intangibles,199.6,203.5,157.4,160.3,163.8,128.3,132.3,137.4,120.9
LT_Debt,0.4,0.4,0.7,0.8,0.9,1.2,1.2,0.4,0.1
Net_Income,55.6,18.3,94.8,103.6,79.2,76.0,70.2,71.8,64.4
Revenue,1144.6,1022.0,1186.5,1138.3,1084.2,992.8,976.3,919.5,867.7
Shares_Diluted,19.133,19.032,18.959,18.817,18.816,18.769,18.819,18.807000000000002,18.807000000000002
Total_Assets,1122.2,1056.6,1019.3,932.0,867.2,790.5,739.7,704.8,645.7
Total_Liabilities,276.6,247.1,185.6,172.9,184.9,152.5,139.8,142.3,129.1
