AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,291.9,401.1,154.9,149.7,223.3,195.7,70.6,53.5,24.1,19.4
Cash_from_Operations,568.7,1172.5,662.2,747.3,554.7,438.5,247.7,238.0,226.9,186.0
Diluted_EPS,4.611,9.69,22.414,5.528,4.919,2.828,2.328,1.767,1.7719999999999998,0.778
Goodwill_Intangibles,503.3,528.3,574.9,75.7,81.9,89.1,82.0,79.2,82.1,85.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,361.6,772.0,1775.9,442.8,400.2,231.4,189.7,144.0,145.8,64.3
Revenue,3734.6,3952.6,2471.9,2406.8,1966.5,1473.4,1079.9,845.5,761.7,660.2
Shares_Diluted,78.42,79.67,79.23,80.1,81.357,81.832,81.484,81.521,82.28299999999999,82.589
Total_Assets,5947.9,5942.1,4829.7,2500.7,2052.5,1784.0,1396.2,1158.6,988.0,832.1
Total_Liabilities,2346.6,2319.4,1595.8,1154.5,799.6,629.7,400.8,310.7,235.2,198.2
