AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,934.0,698.0,710.0,887.0,874.0,1018.0,779.0,532.0,502.0,818.0
Cash_from_Operations,13809.0,12310.0,16699.0,16639.0,12978.0,14182.0,11856.0,10127.0,9304.0,9984.0
Diluted_EPS,17.915,26.936,5.175,11.049,11.82,3.488,6.891,7.066,7.5939999999999985,6.959
Goodwill_Intangibles,15373.0,15313.0,15110.0,14827.0,14798.0,14954.0,15184.0,15521.0,15294.0,15827.0
LT_Debt,42507.0,34267.0,33662.0,38552.0,37093.0,43409.0,32210.0,38003.0,30308.0,23423.0
Net_Income,7044.0,11965.0,2375.0,5192.0,5710.0,1704.0,3513.0,3872.0,4343.0,4089.0
Revenue,31237.0,25769.0,26033.0,28513.0,27176.0,25222.0,22891.0,20459.0,19397.0,19898.0
Shares_Diluted,393.2,444.2,458.9,469.9,483.1,488.6,509.8,548.0,571.9,587.6
Total_Assets,455249.0,432381.0,421602.0,390365.0,372538.0,365693.0,357033.0,334048.0,308167.0,296933.0
Total_Liabilities,402667.0,371352.0,361398.0,332354.0,320870.0,316963.0,309519.0,286764.0,263114.0,255301.0
