AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.7,0.4,0.0,0.0,0.0,0.1,0.0
Cash_from_Operations,-17.4,-6.8,-2.7,-1.2,-1.4,-1.0,-0.6
Diluted_EPS,-0.184,-0.149,-0.035,-0.025,-0.027,-0.038,-0.011
Goodwill_Intangibles,0.7,0.2,,,,,
LT_Debt,3.2,0.0,0.1,0.0,0.0,0.0,0.0
Net_Income,-19.4,-14.5,-2.9,-2.0,-2.1,-2.4,-0.8
Revenue,4.0,2.4,0.6,0.8,1.3,0.2,0.0
Shares_Diluted,105.6558,97.7081,82.0324,80.1231,77.6421,63.9814,77.44
Total_Assets,23.6,19.2,9.2,0.2,0.5,1.2,0.2
Total_Liabilities,13.1,2.9,3.1,1.0,0.6,0.5,0.4
