AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.2,0.1,0.0
Cash_from_Operations,-13.9,0.2,-0.9
Diluted_EPS,-0.69,-0.217,-0.262
Goodwill_Intangibles,2.0,1.6,1.4
LT_Debt,0.1,5.3,0.5
Net_Income,-17.8,-5.6,-6.7
Revenue,35.5,30.5,31.2
Shares_Diluted,25.769,25.769,25.769
Total_Assets,13.0,14.3,10.7
Total_Liabilities,39.9,31.3,22.7
