AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,0.0,0.0,0.0,0.0,0.2,0.6
Cash_from_Operations,-19.1,-12.9,-12.2,-13.9,-17.3,-20.2,-27.9
Diluted_EPS,-1.306,-1.903,-6.605,-9.78,-40.58,-62.3,-101.174
Goodwill_Intangibles,5.5,,,,,,
LT_Debt,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-20.0,-23.2,-12.6,-16.1,-25.3,-22.1,-27.3
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,15.3273,12.1875,1.9011,1.6438,0.6232,0.3553,0.2694
Total_Assets,71.9,70.4,8.4,17.2,30.1,18.8,22.5
Total_Liabilities,17.3,5.0,0.4,2.9,0.8,8.3,18.7
