AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.1,4.2,4.5,4.0,2.8,4.3,2.5,2.5,6.0
Cash_from_Operations,2.6,4.9,4.3,2.3,2.5,3.1,2.7,3.0,1.7
Diluted_EPS,0.202,0.459,0.299,0.371,0.459,0.434,0.372,0.438,0.293
Goodwill_Intangibles,8.1,8.0,7.6,7.0,6.0,4.7,3.7,3.4,2.3
LT_Debt,4.9,5.4,5.8,6.3,6.8,4.4,5.0,5.2,5.5
Net_Income,1.0,2.3,1.5,1.8,2.3,2.2,1.8,2.2,1.4
Revenue,31.8,27.3,24.7,23.1,20.9,19.4,17.9,15.2,13.3
Shares_Diluted,4.9645,4.9645,4.9645,4.9645,4.9852,4.9953,4.964,4.9305,4.8563
Total_Assets,91.4,79.5,67.9,61.5,59.7,44.9,38.6,31.0,29.0
Total_Liabilities,26.4,20.7,18.9,13.9,15.0,10.2,11.5,9.8,10.1
