AAII_YR_DATA,01/02/2022,01/03/2021,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,12/28/2014,12/29/2013
Capital_Expenditures,94.2,88.8,85.6,119.9,90.0,58.6,63.3,70.1,40.4
Cash_from_Operations,654.2,592.8,497.0,394.2,341.3,292.5,291.8,192.3,194.0
Diluted_EPS,13.543,12.394,9.558,8.354,5.829,4.3,3.472,2.8560000000000003,2.477
Goodwill_Intangibles,110.6,96.4,88.2,78.7,68.2,56.3,44.6,57.4,31.1
LT_Debt,5014.6,4116.0,4071.1,3495.7,3121.5,2149.0,2181.5,1500.6,1512.3
Net_Income,510.5,491.3,400.7,362.0,277.9,214.7,192.8,162.6,143.0
Revenue,4357.4,4117.4,3618.8,3432.9,2788.0,2472.6,2216.5,1993.8,1802.2
Shares_Diluted,37.6914,39.6408,41.9231,43.3313,47.6778,49.9239,55.533,56.9312,57.721000000000004
Total_Assets,1671.8,1567.2,1382.1,907.4,836.8,716.3,799.8,596.3,525.3
Total_Liabilities,5881.4,4867.6,4797.9,3947.3,3572.1,2599.4,2600.1,1815.8,1815.5
