AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,36.2,46.8,23.7,21.7,43.5,19.3,6.9
Cash_from_Operations,78.2,86.6,65.6,81.2,-1.7,108.4,74.4
Diluted_EPS,0.944,1.793,4.038,1.621,7.022,0.817,1.717
LT_Debt,748.8,805.7,714.6,714.7,688.5,683.1,705.9
Net_Income,17.7,35.1,129.2,28.4,122.5,13.9,29.1
Revenue,846.9,855.8,783.6,675.5,624.1,580.2,450.8
Shares_Diluted,18.7308,19.572,20.7832,17.4984,17.4416,16.9522,16.9248
Total_Assets,1791.0,1705.0,1605.7,1436.1,1341.0,1411.3,1441.4
Total_Liabilities,1241.2,1155.4,1020.2,981.5,964.1,1158.4,1201.9
