AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,27.4,53.0,43.4,40.3,37.0,49.5,26.6,40.7,39.3,65.6
Cash_from_Operations,831.1,807.2,730.2,753.9,697.8,702.8,693.0,669.9,600.9,579.4
Diluted_EPS,6.239,6.997,7.068,5.147,4.749,3.682,3.42,2.821,2.521,3.495
Goodwill_Intangibles,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
LT_Debt,1787.9,1785.7,1790.1,1787.6,1785.0,1782.5,1237.2,1235.4,740.2,750.0
Net_Income,673.8,784.8,814.9,612.3,582.5,457.2,440.6,375.2,355.3,544.5
Revenue,1424.9,1327.6,1265.1,1231.7,1215.0,1165.1,1142.2,1059.4,1010.1,965.1
Shares_Diluted,108.0,112.166,115.298,118.968,122.661,124.18,128.833,133.031,140.895,155.786
Total_Assets,1733.4,1983.8,1766.9,1854.0,1914.5,2941.2,2334.6,2357.7,1901.2,2660.8
Total_Liabilities,3295.6,3244.3,3157.1,3344.1,3300.0,4201.5,3535.2,3428.2,2784.6,3084.3
