AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/25/2016,12/27/2015,12/28/2014,12/29/2013
Capital_Expenditures,57.2,64.1,45.0,64.3,77.7,70.9,39.6,39.5,112.6,68.0
Cash_from_Operations,152.6,44.9,150.1,162.8,156.1,63.7,78.5,59.3,11.6,69.3
Diluted_EPS,0.02,-1.167,-10.815,-5.1,0.288,-1.007,1.62,0.899,0.326,0.833
Goodwill_Intangibles,51.5,76.9,110.8,321.9,459.8,508.3,,,,
LT_Debt,616.1,602.4,625.5,611.0,661.4,679.6,0.0,0.0,0.0,0.0
Net_Income,0.5,-30.3,-275.8,-128.0,7.2,-25.1,41.4,23.9,8.8,22.8
Revenue,1639.9,1384.8,1100.8,1372.5,1501.8,1108.1,732.7,727.9,745.4,789.6
Shares_Diluted,26.839,25.995,25.498,25.099,25.155,24.929,25.539,26.633,27.02,27.392
Total_Assets,1133.7,1054.1,1109.3,1311.9,1451.6,1551.3,542.8,539.9,579.9,653.4
Total_Liabilities,936.3,924.7,951.5,899.2,933.9,1012.8,144.5,126.0,140.9,170.3
