AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,29.9,30.5,17.4,12.3,24.4,71.6,22.0,18.5,8.1
Cash_from_Operations,47.7,44.2,42.7,42.9,46.0,40.7,38.2,32.8,31.3
Diluted_EPS,7.923,1.413,1.379,1.763,3.348,1.278,1.781,3.986,1.037
Goodwill_Intangibles,10.0,11.7,14.6,17.4,20.6,23.8,19.8,23.1,20.8
LT_Debt,328.8,295.1,273.7,261.3,256.4,315.7,252.3,213.2,200.0
Net_Income,109.2,19.4,19.0,24.2,45.6,17.2,23.7,51.6,13.2
Revenue,84.2,78.0,77.2,76.2,72.3,67.1,64.0,59.8,54.3
Shares_Diluted,13.779,13.765,13.752,13.722,13.625,13.468,13.301,12.934,12.701
Total_Assets,598.4,494.0,488.8,483.8,490.0,524.8,458.5,428.9,373.1
Total_Liabilities,363.1,335.0,307.1,285.1,279.4,333.5,263.5,224.3,207.5
