AAII_YR_DATA,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,458.0,629.0,707.0,990.0,727.0,715.0,691.0
Cash_from_Operations,1236.0,1377.0,1406.0,1990.0,2027.0,1786.0,1248.0
Diluted_EPS,-1.326,2.308,3.425,3.979,4.219,3.5,3.051
LT_Debt,5500.0,5758.0,5707.0,5700.0,5715.0,4722.0,4761.0
Net_Income,-366.0,644.0,983.0,1158.0,1253.0,1042.0,903.0
Revenue,12914.0,13237.0,12632.0,12574.0,12154.0,11454.0,10773.0
Shares_Diluted,276.0,279.0,287.0,291.0,297.0,298.0,296.0
Total_Assets,10125.0,8090.0,8149.0,8170.0,8493.0,7476.0,7198.0
Total_Liabilities,11624.0,8959.0,8902.0,8899.0,8752.0,7458.0,7568.0
