AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,317.0,238.0,254.7,442.1,533.1,698.0,541.9,376.5,343.1,671.0
Cash_from_Operations,899.0,978.0,865.6,1093.1,29.6,663.4,281.3,769.6,1065.9,733.6
Diluted_EPS,1.352,2.331,-4.386,-0.093,-0.105,-5.261,1.045,-0.393,0.494,1.161
Goodwill_Intangibles,5857.0,6069.0,6290.8,7287.5,7624.9,7997.3,9684.0,10166.1,14942.8,4352.8
LT_Debt,5712.0,6504.0,7887.9,7636.5,8035.0,7838.2,7925.2,8405.6,2178.8,2700.2
Net_Income,275.0,482.0,-897.9,-19.0,-21.4,-1068.6,211.3,-75.6,86.2,171.8
Revenue,4225.0,4089.0,3115.5,4031.8,3980.9,4939.0,5153.9,4689.1,3812.3,3829.6
Shares_Diluted,203.414,206.795,204.725,204.373,204.083,203.13,202.214,192.398,174.49,173.644
Total_Assets,10433.0,11322.0,12992.5,13644.6,13648.5,15159.2,15060.2,15114.7,8435.3,7123.4
Total_Liabilities,9004.0,10040.0,12215.8,11986.3,11840.6,13154.2,11991.5,12097.0,5865.5,4923.5
