AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4792.4,6008.6,7534.5,7885.2,7058.3,6163.5,5311.5,5473.3,5859.1
Cash_from_Operations,25628.3,23372.9,8255.7,359.0,-1729.0,3884.0,232.3,-1439.5,3868.7
Diluted_EPS,22.507,3.548,2.325,7.092,10.055,8.341,8.241,7.353,7.537000000000001
Goodwill_Intangibles,15704.4,17163.4,16722.7,15490.9,28750.4,12661.9,10538.3,10583.9,11056.2
LT_Debt,76970.8,90572.6,103802.0,92794.5,82031.2,73679.3,62619.7,56946.3,52697.4
Net_Income,24078.3,3796.1,2487.8,7586.9,10757.1,8923.4,8816.6,7866.4,8057.8
Revenue,140133.8,127454.1,180796.6,175162.7,171805.2,160404.5,156433.7,146743.7,138947.4
Shares_Diluted,1069.8,1069.8,1069.8,1069.8,1069.8,1069.8,1069.8,1069.8,1069.1
Total_Assets,271942.0,299055.0,316535.0,294745.0,267247.0,254314.0,227288.0,214271.0,198464.0
Total_Liabilities,196637.0,235535.0,252331.0,227064.0,200401.0,193663.0,171231.0,164933.0,148199.0
